tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Political Science,1754,Brigham Young University - Idaho,Travis,S,Smith,1823280,45,average,TEACHER,PROFESSOR,3.0
Religion,1754,Brigham Young University - Idaho,Kevin,,Stanger,2341876,1,good,TEACHER,PROFESSOR,5.0
Education,1754,Brigham Young University - Idaho,Kevin,,Stanger,1282677,41,average,TEACHER,PROFESSOR,3.5
Economics,1754,Brigham Young University - Idaho,Peter,,Staples,1761657,12,average,TEACHER,PROFESSOR,3.1
Mathematics,1754,Brigham Young University - Idaho,Wayne,,Startin,581353,51,good,TEACHER,PROFESSOR,4.0
Religion,1754,Brigham Young University - Idaho,Eric,,Stauffer,2192643,9,good,TEACHER,PROFESSOR,3.9
Mathematics,1754,Brigham Young University - Idaho,Anna,,Steadman,1939306,4,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Scott,,Steed,1148407,26,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Robert,M,Steed,2171820,1,poor,TEACHER,PROFESSOR,1.0
Religion,1754,Brigham Young University - Idaho,Shawn,,Steenson,2195634,7,good,TEACHER,PROFESSOR,4.6
Economics,1754,Brigham Young University - Idaho,Alex,,Steenstra,2536085,2,good,TEACHER,PROFESSOR,5.0
Automotive Technology,1754,Brigham Young University - Idaho,Kevin,,Steggell,861292,12,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Judy,,Steiner,305300,31,good,TEACHER,PROFESSOR,3.6
English,1754,Brigham Young University - Idaho,Makayla,,Steiner,1912991,1,poor,TEACHER,PROFESSOR,1.0
Music,1754,Brigham Young University - Idaho,Thomas,,Stephen,2087283,2,good,TEACHER,PROFESSOR,4.5
"Ag Bus, Plant & Animal Sci",1754,Brigham Young University - Idaho,Larry,,Stephens,1760387,4,good,TEACHER,PROFESSOR,3.8
Business,1754,Brigham Young University - Idaho,Penny,,Stephens,1883778,1,poor,TEACHER,PROFESSOR,2.0
Religion,1754,Brigham Young University - Idaho,Brandon,,Stephenson,2678430,2,good,TEACHER,PROFESSOR,5.0
Humanities,1754,Brigham Young University - Idaho,Vaughn,,Stephenson,302131,163,good,TEACHER,PROFESSOR,4.0
Psychology,1754,Brigham Young University - Idaho,Louann,,Stermer,2425022,1,good,TEACHER,PROFESSOR,5.0
Home & Family Studies,1754,Brigham Young University - Idaho,Annie,,Stermer,2580876,4,good,TEACHER,PROFESSOR,4.5
Mathematics,1754,Brigham Young University - Idaho,Susan,,Sterzer,1824339,14,average,TEACHER,PROFESSOR,3.2
Online Learning,1754,Brigham Young University - Idaho,Raeone,,Steuart,1989005,1,good,TEACHER,PROFESSOR,5.0
General Studies,1754,Brigham Young University - Idaho,Norman,,Stevens,2496389,1,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Alexsa,,Stevenson,2577168,3,average,TEACHER,PROFESSOR,2.7
Computer Information Technology,1754,Brigham Young University - Idaho,Don,,Stevic,2426275,2,good,TEACHER,PROFESSOR,4.0
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Collin,,Stewart,965645,6,good,TEACHER,PROFESSOR,3.8
Foreign Languages amp Literature,1754,Brigham Young University - Idaho,Erin,,Stewart,2315969,9,good,TEACHER,PROFESSOR,4.5
Computer Information Technology,1754,Brigham Young University - Idaho,Jared,,Stewart,2470419,2,average,TEACHER,PROFESSOR,3.0
Home & Family Studies,1754,Brigham Young University - Idaho,Rob,,Stewart,1735995,54,good,TEACHER,PROFESSOR,4.3
English,1754,Brigham Young University - Idaho,Steven,,Stewart,801560,53,good,TEACHER,PROFESSOR,4.2
Physical Education,1754,Brigham Young University - Idaho,Peter William,,Stilling,1475851,1,good,TEACHER,PROFESSOR,5.0
English,1754,Brigham Young University - Idaho,Trulee,,Stocking,1416928,44,good,TEACHER,PROFESSOR,4.7
Academic Services,1754,Brigham Young University - Idaho,Reed,,Stoddard,676815,17,good,TEACHER,PROFESSOR,4.6
Art,1754,Brigham Young University - Idaho,Janet,,Stoddard,2066913,3,poor,TEACHER,PROFESSOR,2.3
Online Learning,1754,Brigham Young University - Idaho,David,,Stoddard,2436955,3,good,TEACHER,PROFESSOR,4.3
Business,1754,Brigham Young University - Idaho,Justin,,Stoddard,2635555,4,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,David,W.,Stohel,1946257,73,good,TEACHER,PROFESSOR,4.4
Business,1754,Brigham Young University - Idaho,Tyler,,Stahle,2508083,2,good,TEACHER,PROFESSOR,4.5
Art,1754,Brigham Young University - Idaho,Mark,,Stahmann,2409769,4,average,TEACHER,PROFESSOR,3.0
Academic Services,1754,Brigham Young University - Idaho,Amy,,Staiger,2320707,5,good,TEACHER,PROFESSOR,4.8
Biology,1754,Brigham Young University - Idaho,Maria,,Staker,2383233,1,poor,TEACHER,PROFESSOR,1.0
Health Science,1754,Brigham Young University - Idaho,Maria,,Staker,2318514,2,average,TEACHER,PROFESSOR,3.0
Animal Science,1754,Brigham Young University - Idaho,Aaron,,Stalker,2209046,14,good,TEACHER,PROFESSOR,4.4
Health Science,1754,Brigham Young University - Idaho,Tyler,,Standifird,2682505,9,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Travis,,Standley,2242401,4,good,TEACHER,PROFESSOR,4.8
Education,1754,Brigham Young University - Idaho,Kevin,,Stanger,1282677,45,average,TEACHER,PROFESSOR,3.5
Religion,1754,Brigham Young University - Idaho,Kevin,,Stanger,2341876,2,good,TEACHER,PROFESSOR,4.0
Economics,1754,Brigham Young University - Idaho,Peter,,Staples,1761657,12,average,TEACHER,PROFESSOR,3.1
Mathematics,1754,Brigham Young University - Idaho,Wayne,,Startin,581353,51,good,TEACHER,PROFESSOR,4.0
Religion,1754,Brigham Young University - Idaho,Eric,,Stauffer,2192643,9,good,TEACHER,PROFESSOR,3.9
Mathematics,1754,Brigham Young University - Idaho,Anna,,Steadman,1939306,4,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Scott,,Steed,1148407,26,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Robert,M,Steed,2171820,1,poor,TEACHER,PROFESSOR,1.0
Religion,1754,Brigham Young University - Idaho,Shawn,,Steenson,2195634,7,good,TEACHER,PROFESSOR,4.6
Economics,1754,Brigham Young University - Idaho,Alex,,Steenstra,2536085,3,good,TEACHER,PROFESSOR,4.3
Automotive Technology,1754,Brigham Young University - Idaho,Kevin,,Steggell,861292,12,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Judy,,Steiner,305300,31,good,TEACHER,PROFESSOR,3.6
Mathematics,1754,Brigham Young University - Idaho,Rebecca,,Struve,2112172,25,good,TEACHER,PROFESSOR,4.3
Communication,1754,Brigham Young University - Idaho,Jason,,Stucki,2004935,2,good,TEACHER,PROFESSOR,4.8
Online Learning,1754,Brigham Young University - Idaho,Melanie,L,Stumpf,2499506,8,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Dale,,Sturm,449848,94,good,TEACHER,PROFESSOR,4.9
Sign Language,1754,Brigham Young University - Idaho,Valerie,,Sturm,900008,14,poor,TEACHER,PROFESSOR,2.2
Online Learning,1754,Brigham Young University - Idaho,Colleen,,Stutz,1989002,1,good,TEACHER,PROFESSOR,4.0
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Paz,,Stutzman,1707085,1,good,TEACHER,PROFESSOR,4.5
Health Science,1754,Brigham Young University - Idaho,Ashley,,Suker,2360082,6,average,TEACHER,PROFESSOR,3.0
Art,1754,Brigham Young University - Idaho,Makayla,,Summers,2262813,4,good,TEACHER,PROFESSOR,3.8
Mathematics,1754,Brigham Young University - Idaho,Erin,,Summers,2169160,5,good,TEACHER,PROFESSOR,4.4
Communication,1754,Brigham Young University - Idaho,Mary,,Sunderland,2384279,13,good,TEACHER,PROFESSOR,4.3
Education,1754,Brigham Young University - Idaho,Shawna,,Sutton,1996114,41,good,TEACHER,PROFESSOR,4.2
International Studies,1754,Brigham Young University - Idaho,Ray,,Swanson,2125091,10,good,TEACHER,PROFESSOR,4.6
Foreign Languages amp Literature,1754,Brigham Young University - Idaho,Raymond,,Swanson,2304162,1,good,TEACHER,PROFESSOR,5.0
Exercise & Sport Science,1754,Brigham Young University - Idaho,Mike,,Sweet,1176284,11,good,TEACHER,PROFESSOR,4.8
Foundations,1754,Brigham Young University - Idaho,DJ,,Sweet,2169060,5,good,TEACHER,PROFESSOR,4.2
History,1754,Brigham Young University - Idaho,DJ,,Sweet,2325517,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Lynelle,,Swensen,2682655,4,good,TEACHER,PROFESSOR,4.0
Education,1754,Brigham Young University - Idaho,Mackenzie,,Swenson,2269539,5,average,TEACHER,PROFESSOR,3.4
Electrical Engineering,1754,Brigham Young University - Idaho,Jody,,Swenson,2090752,14,average,TEACHER,PROFESSOR,3.1
English,1754,Brigham Young University - Idaho,Trulee,,Stocking,1416928,44,good,TEACHER,PROFESSOR,4.7
Art,1754,Brigham Young University - Idaho,Janet,,Stoddard,2066913,3,poor,TEACHER,PROFESSOR,2.3
Online Learning,1754,Brigham Young University - Idaho,David,,Stoddard,2436955,3,good,TEACHER,PROFESSOR,4.3
Business,1754,Brigham Young University - Idaho,Justin,,Stoddard,2635555,4,good,TEACHER,PROFESSOR,5.0
Academic Services,1754,Brigham Young University - Idaho,Reed,,Stoddard,676815,18,good,TEACHER,PROFESSOR,4.5
Mathematics,1754,Brigham Young University - Idaho,David,W.,Stohel,1946257,78,good,TEACHER,PROFESSOR,4.4
History,1754,Brigham Young University - Idaho,Daniel,,Stoker,2680061,5,good,TEACHER,PROFESSOR,4.4
Religion,1754,Brigham Young University - Idaho,Bob,,Stokes,1981438,1,average,TEACHER,PROFESSOR,2.5
Foundations,1754,Brigham Young University - Idaho,Steve,,Stokes,2389533,11,average,TEACHER,PROFESSOR,3.1
Engineering Technology,1754,Brigham Young University - Idaho,Brett,,Stone,2662484,1,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Cheryl,,Stone,1747009,7,average,TEACHER,PROFESSOR,3.2
English,1754,Brigham Young University - Idaho,Nolan,,Stott,1942463,4,good,TEACHER,PROFESSOR,4.1
Nursing,1754,Brigham Young University - Idaho,Sherry,,Stott,2123595,4,good,TEACHER,PROFESSOR,4.4
English,1754,Brigham Young University - Idaho,Zachary,,Stout,1496013,23,good,TEACHER,PROFESSOR,4.7
Child amp Family Studies,1754,Brigham Young University - Idaho,Benjamin,,Stout,2556706,1,good,TEACHER,PROFESSOR,4.0
Psychology,1754,Brigham Young University - Idaho,Dallas,,Stout,2383072,20,good,TEACHER,PROFESSOR,4.2
Mathematics,1754,Brigham Young University - Idaho,David,,Stowell,833364,29,good,TEACHER,PROFESSOR,3.8
Business,1754,Brigham Young University - Idaho,James,,Taylor,164397,13,average,TEACHER,PROFESSOR,3.3
Music,1754,Brigham Young University - Idaho,David,,Taylor,749039,15,average,TEACHER,PROFESSOR,3.2
Health  Human Performance,1754,Brigham Young University - Idaho,Natalie,,Taylor,1968890,4,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Jeffrey,,Taylor,2432643,1,good,TEACHER,PROFESSOR,5.0
Online Learning,1754,Brigham Young University - Idaho,Jeffrey,,Taylor,1912293,2,good,TEACHER,PROFESSOR,4.0
Foundations,1754,Brigham Young University - Idaho,James,,Taylor,2249075,20,good,TEACHER,PROFESSOR,4.5
Humanities amp Philosophy,1754,Brigham Young University - Idaho,Angelina,,Taylor,2360347,3,average,TEACHER,PROFESSOR,3.3
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Alan,,Taylor,974289,43,good,TEACHER,PROFESSOR,3.7
English,1754,Brigham Young University - Idaho,Jennifer,,Taylor,2451356,5,good,TEACHER,PROFESSOR,4.8
Biology,1754,Brigham Young University - Idaho,Daniel,,Taylor,2661036,7,good,TEACHER,PROFESSOR,4.4
Foundations,1754,Brigham Young University - Idaho,Kathleen (Katie),,Taylor,2576565,15,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Matt,,Taylor,1307341,52,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Matthew,,Taylor,2389184,12,good,TEACHER,PROFESSOR,4.8
Health Science,1754,Brigham Young University - Idaho,Marinda,,Taylor,2088466,18,good,TEACHER,PROFESSOR,4.1
Health Science,1754,Brigham Young University - Idaho,John,,Taylor,2368888,5,poor,TEACHER,PROFESSOR,1.4
International Studies,1754,Brigham Young University - Idaho,Ray,,Swanson,2125091,10,good,TEACHER,PROFESSOR,4.6
Foreign Languages amp Literature,1754,Brigham Young University - Idaho,Raymond,,Swanson,2304162,2,good,TEACHER,PROFESSOR,5.0
Exercise & Sport Science,1754,Brigham Young University - Idaho,Mike,,Sweet,1176284,11,good,TEACHER,PROFESSOR,4.8
Foundations,1754,Brigham Young University - Idaho,DJ,,Sweet,2169060,5,good,TEACHER,PROFESSOR,4.2
History,1754,Brigham Young University - Idaho,DJ,,Sweet,2325517,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Lynelle,,Swensen,2682655,6,good,TEACHER,PROFESSOR,4.0
Education,1754,Brigham Young University - Idaho,Mackenzie,,Swenson,2269539,5,average,TEACHER,PROFESSOR,3.4
Foreign Languages amp Literature,1754,Brigham Young University - Idaho,Mitch,,Swenson,2317953,5,good,TEACHER,PROFESSOR,4.0
Electrical Engineering,1754,Brigham Young University - Idaho,Jody,,Swenson,2090752,15,average,TEACHER,PROFESSOR,3.2
Communication,1754,Brigham Young University - Idaho,Oliver,,Sykes,672100,14,average,TEACHER,PROFESSOR,2.6
Foundations,1754,Brigham Young University - Idaho,Maria,,Taggart,2536990,2,poor,TEACHER,PROFESSOR,1.0
Health Science,1754,Brigham Young University - Idaho,Porter,,Talbot,2384322,1,good,TEACHER,PROFESSOR,5.0
General Studies,1754,Brigham Young University - Idaho,Amanda,Leah,Talbot,2151287,14,good,TEACHER,PROFESSOR,4.6
Computer Science,1754,Brigham Young University - Idaho,Matalyn,,Talbot,2623081,4,good,TEACHER,PROFESSOR,4.0
Health Science,1754,Brigham Young University - Idaho,Mandy,,Talbot,2550916,3,good,TEACHER,PROFESSOR,5.0
Child  Family Studies,1754,Brigham Young University - Idaho,Galen,,Tanner,2220485,1,average,TEACHER,PROFESSOR,3.0
Foundations,1754,Brigham Young University - Idaho,Morgan,,Tanner,2243276,10,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Jennifer,,Tanner,2576857,4,average,TEACHER,PROFESSOR,2.7
Art,1754,Brigham Young University - Idaho,Tim,,Tanner,1046717,20,good,TEACHER,PROFESSOR,4.6
Recreation,1754,Brigham Young University - Idaho,Sven,,Taow,2243607,5,good,TEACHER,PROFESSOR,5.0
Ag Bus Plant  Animal Sci,1754,Brigham Young University - Idaho,Bart,,Tarbet,2002224,2,average,TEACHER,PROFESSOR,3.2
Biology,1754,Brigham Young University - Idaho,Carter,,Tate,1662068,2,good,TEACHER,PROFESSOR,3.5
Sociology,1754,Brigham Young University - Idaho,Michael,,Tatum,67051,151,good,TEACHER,PROFESSOR,4.5
Child & Family Studies,1754,Brigham Young University - Idaho,Susan,,Tatum,860796,66,good,TEACHER,PROFESSOR,4.3
Academic Services,1754,Brigham Young University - Idaho,Red,,Taylor,142171,9,good,TEACHER,PROFESSOR,3.8
Business,1754,Brigham Young University - Idaho,James,,Taylor,164397,13,average,TEACHER,PROFESSOR,3.3
Music,1754,Brigham Young University - Idaho,David,,Taylor,749039,15,average,TEACHER,PROFESSOR,3.2
Health  Human Performance,1754,Brigham Young University - Idaho,Natalie,,Taylor,1968890,4,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Jeffrey,,Taylor,2432643,1,good,TEACHER,PROFESSOR,5.0
Online Learning,1754,Brigham Young University - Idaho,Jeffrey,,Taylor,1912293,2,good,TEACHER,PROFESSOR,4.0
Foundations,1754,Brigham Young University - Idaho,James,,Taylor,2249075,20,good,TEACHER,PROFESSOR,4.5
Humanities amp Philosophy,1754,Brigham Young University - Idaho,Angelina,,Taylor,2360347,3,average,TEACHER,PROFESSOR,3.3
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Alan,,Taylor,974289,43,good,TEACHER,PROFESSOR,3.7
English,1754,Brigham Young University - Idaho,Jennifer,,Taylor,2451356,5,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Matthew,,Taylor,2389184,12,good,TEACHER,PROFESSOR,4.8
Health Science,1754,Brigham Young University - Idaho,Marinda,,Taylor,2088466,18,good,TEACHER,PROFESSOR,4.1
Health Science,1754,Brigham Young University - Idaho,John,,Taylor,2368888,5,poor,TEACHER,PROFESSOR,1.4
Business,1754,Brigham Young University - Idaho,Heather,,Taylor,2757253,1,poor,TEACHER,PROFESSOR,1.0
Foundations,1754,Brigham Young University - Idaho,Kathleen (Katie),,Taylor,2576565,21,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Matt,,Taylor,1307341,54,good,TEACHER,PROFESSOR,4.7
Biology,1754,Brigham Young University - Idaho,Daniel,,Taylor,2661036,9,good,TEACHER,PROFESSOR,4.2
General Studies,1754,Brigham Young University - Idaho,Anne,,Teerlink,2637895,2,average,TEACHER,PROFESSOR,2.5
General Studies,1754,Brigham Young University - Idaho,David,,Teichert,2165116,4,good,TEACHER,PROFESSOR,5.0
College Success,1754,Brigham Young University - Idaho,DJ,,Teichert,1300653,43,good,TEACHER,PROFESSOR,4.0
Health Science,1754,Brigham Young University - Idaho,Robin,,Tenbrink,2390147,1,good,TEACHER,PROFESSOR,5.0
Biology,1754,Brigham Young University - Idaho,Michael,,Terribilini,2281365,31,good,TEACHER,PROFESSOR,4.4
Accounting,1754,Brigham Young University - Idaho,Glade,K.,Tew,1939449,41,good,TEACHER,PROFESSOR,4.0
Home amp Family Studies,1754,Brigham Young University - Idaho,Stacey,,Thacker,2340250,7,average,TEACHER,PROFESSOR,3.3
Biology,1754,Brigham Young University - Idaho,Jacob,,Thatcher,1992082,2,good,TEACHER,PROFESSOR,4.5
Computer Information Technology,1754,Brigham Young University - Idaho,Oluwasegun,,Tinubi,2676937,2,good,TEACHER,PROFESSOR,3.5
Religion,1754,Brigham Young University - Idaho,Sean,,Tippetts,1662382,35,average,TEACHER,PROFESSOR,3.0
Education,1754,Brigham Young University - Idaho,Lorie Lynn,,Tobler,1432621,64,average,TEACHER,PROFESSOR,2.8
Computer Information Technology,1754,Brigham Young University - Idaho,Kevin,,Todd,2220529,3,average,TEACHER,PROFESSOR,3.3
Horticulture,1754,Brigham Young University - Idaho,Jerry,,Toll,967318,24,good,TEACHER,PROFESSOR,3.8
Health Science,1754,Brigham Young University - Idaho,Dennis,,Tolman,1268280,31,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Jason,,Tolman,1606878,1,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Larry,,Tolman,2471514,3,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Jordan,,Tolman,2389560,4,good,TEACHER,PROFESSOR,4.8
Economics,1754,Brigham Young University - Idaho,Christopher,,Tong,2442555,5,good,TEACHER,PROFESSOR,3.6
Online Learning,1754,Brigham Young University - Idaho,Jenny,,Tonks,1952065,3,good,TEACHER,PROFESSOR,5.0
Child  Family Studies,1754,Brigham Young University - Idaho,Jason,,Tonks,2060310,7,average,TEACHER,PROFESSOR,3.3
Business,1754,Brigham Young University - Idaho,Rob,,Tonks,2159894,4,good,TEACHER,PROFESSOR,4.8
Accounting,1754,Brigham Young University - Idaho,Aaron,,Tonks,2553459,1,average,TEACHER,PROFESSOR,3.0
Physics,1754,Brigham Young University - Idaho,Brian,,Tonks,305451,72,average,TEACHER,PROFESSOR,2.8
Art,1754,Brigham Young University - Idaho,Thomas,,Toone,689997,34,good,TEACHER,PROFESSOR,3.8
Religion,1754,Brigham Young University - Idaho,Lance,David,Toone,2615446,19,good,TEACHER,PROFESSOR,3.9
Home & Family Studies,1754,Brigham Young University - Idaho,Nedra,,Toponce,1595691,5,good,TEACHER,PROFESSOR,3.9
Religion,1754,Brigham Young University - Idaho,Bill,,Torngren,692722,38,average,TEACHER,PROFESSOR,3.0
Health Science,1754,Brigham Young University - Idaho,Ryan,,Torngren,2372031,2,good,TEACHER,PROFESSOR,4.0
Education,1754,Brigham Young University - Idaho,Victor,,Thompson,2367600,1,good,TEACHER,PROFESSOR,5.0
Biology,1754,Brigham Young University - Idaho,Julie,,Thompson,2479340,1,average,TEACHER,PROFESSOR,3.0
Business,1754,Brigham Young University - Idaho,Brian,,Thompson,2607279,2,good,TEACHER,PROFESSOR,4.0
Construction,1754,Brigham Young University - Idaho,Trevan,,Thompson,2674775,1,poor,TEACHER,PROFESSOR,1.0
Computer Information Technology,1754,Brigham Young University - Idaho,David,Shane,Thompson,2118457,3,good,TEACHER,PROFESSOR,3.7
Child  Family Studies,1754,Brigham Young University - Idaho,David,,Thompson,2029653,8,good,TEACHER,PROFESSOR,5.0
Home  Family Studies,1754,Brigham Young University - Idaho,David,,Thompson,2184052,5,good,TEACHER,PROFESSOR,4.8
Computer Science,1754,Brigham Young University - Idaho,Shane,,Thompson,1998487,12,good,TEACHER,PROFESSOR,4.6
Business,1754,Brigham Young University - Idaho,Alan,,Thompson,2264896,24,good,TEACHER,PROFESSOR,4.2
Mechanical Engineering,1754,Brigham Young University - Idaho,Scott ,,Thomson,1945164,2,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Gregg,,Thorkelson,966734,4,good,TEACHER,PROFESSOR,4.1
